My little sister can read books well now.;tenpo ni la jan sama meli lili mi li ken lukin li ken sona pona e lipu mute.
You look on top of the world every morning.;tenpo suno sin ali la sina pilin pona.
All is well.;ale li pona.
Don't work too hard!;o pali ala pi mute ike.
I'm not sure of the name, but the extension is 211.;mi sona ala e nimi. taso nanpa li tu, wan, wan.
I'll bring it to you tomorrow.;tenpo suno kama la mi pana e ni tawa sina.
He wanted to know more about the trees, too.;ona li wile kama sona sin e kasi kin.
Let them all come.;ona ali o kama.
I don't want dinner.;mi wile ala moku.
We are traveling on a tight budget.;mi mute li tawa kepeken mani lili.
I should be back home the next day.;tenpo suno kama la mi kama tawa tomo mi.
Please keep from breaking the eggs.;o pakala ala e sike waso.
The storm did heavy damage to the crops.;kon wawa li pakala e kasi moku.
He's looking good.;ona li pona lukin.
No, no! That's not right.;ala! ala! ni li pona ala.
Shh, you're speaking too loudly.;o toki ala! sina kalama suli ike!
Could you be a little quieter, sir?;mije o kalama ala!
Women want to have sex too.;meli mute kin li wile unpa.
"Can we say ""No"" to America?";"mi mute li ken ala ken toki e ""ala"" tawa ma Mewika?"
I don't want to work.;mi wile ala pali.
I can't fall asleep.;mi ken ala lape.
Have a nice trip!;tawa pona!
I am working.;mi pali.
My hovercraft is full of eels.;tomo tawa mi pi sewi telo li jo e kala linja lon insa ale.
Who are you?;sina jan seme?
I would love to write hundreds of sentences on Tatoeba, but I've got things to do.;mi wile pali e ni: mi sitelen e toki mute lon lipu Tatowepa. taso mi jo e pali mute.
My wife is a doctor.;meli mi li pona e jan.
Where is your house?;tomo sina li lon seme?
They are both in the room.;ona tu li lon tomo.
You are rich.;sina jo e mani mute.
What do you want to eat?;sina wile moku e seme?
Hello!;toki!
I had a terrible dream.;pilin lape mi li ike mute.
I don't understand.;mi sona ala.
Do you speak English?;sina toki ala toki kepeken toki Inli?
Do you want to go?;sina wile ala wile tawa?
So I'll come see you off.;sina tawa la mi kama lukin e sina.
He said hello to the woman.;"ona li toki ""toki"" tawa meli."
What are your weekend plans?;tenpo suno kama pi pali ala la sina wile pali e seme?
While I was talking on the phone, she came to see me.;mi toki kepeken ilo toki, la ona li kama lon tomo mi.
Are you Chinese or Japanese?;sina jan Sonko anu jan Nijon?
She complained about my low salary.;mi alasa e mani lili. ni li ike tawa ona.
She may come.;ken la ona li kama.
She isn't at home now.;tenpo ni la ona li lon ala tomo ona.
We are men.;mi mute li mije.
What is your age?;tenpo pi mute seme la sina sike e suno?
My God, my God, why hast thou forsaken me?;jan sewi o! sina pona ala tawa mi tan seme?
I am a cat. I don't have a name yet.;mi soweli. mi jo ala kin e nimi.
Great!;pona!
Please eat. You're hungry, aren't you?;o moku. sina wile moku anu seme?
I must study.;mi wile kama sona.
I wanna go to Japan.;mi wile tawa ma Nijon.
Why did you do that?;sina pali e ni tan seme?
What do you call your father at home?;tomo sina la sina toki tawa mama mije sina kepeken nimi seme?
It's not a wife that I want, but a sex friend.;mi wile ala e meli. taso mi wile e jan pona unpa.
What is happiness?;pilin pona li seme?
This is a picture of the airport.;ni li sitelen pi tomo pi tomo tawa kon.
My wife is cooking right now.;tenpo ni la meli mi li pali e moku.
What's your name?;nimi sina li seme?
"All men can be criminals, if tempted; all men can be heroes, if inspired.";wile la jan ali li ken ike. musi open la jan ali li ken pona.
I like you.;sina pona tawa mi.
You're Germans, aren't you?;sina jan Tosi anu seme?
Physician, heal thyself.;jan pi pona sijelo o pona e sina!
One, two, three, four, five, six, seven, eight, nine, ten.;wan, tu, tu wan, tu tu, luka, luka wan, luka tu, luka tu wan, luka tu tu, luka luka.
This is my mother.;ona li meli mama mi.
"You assume we are all sexually stable; while on the other hand, as I have become acquainted with people, I find that they are all perverted sinners, one way or another, that the whole society is corrupt and rotten and repressed and unconscious that it exhibits its repression in various forms of social sadism.";"sina pilin e ni: jan li pona unpa. taso tenpo pini la mi kama sona e jan li pilin e ni: jan en kulupu jan ali li ike li wile ala e ni: jan ante li ken e ike ona; jan li pana e ike tawa jan kepeken nasin mute tan ni."
Do you speak French?;sina toki ala toki kepeken toki Kanse?
Where are you going?;sina tawa seme?
I ate the cheese.;mi moku e moku ko pi telo soweli mama.
"How old are you? ""I'm sixteen.""";"tenpo pi mute seme la sina sike e suno? ""tenpo luka luka luka wan la mi sike e suno."""
She doesn't need to work.;ona li wile ala pali.
What you said makes absolutely no sense to me.;toki sina li nasa tawa mi.
Betty is a serial killer.;jan Pesi li moli e jan mute.
"Today I discovered that there's a movie called ""The Russians are coming! The Russians are coming!""";"mi kama sona e ni: sitelen tawa ""a! jan Losi li kama! jan Losi li kama!"" li lon."
Good night!;lape pona!
My name is Hashimoto.;mi jan Asimoto.
I use Firefox.;"mi kepeken e ilo ""soweli loje seli""."
Those who are about to die salute you.;jan li tawa moli li toki e pona tawa sina.
To be or not to be, that is the question.;lon anu lon ala? ni li wile sona nanpa wan.
Go away!;o tawa weka!
You're a person.;sina jan.
I don't have any money.;mi jo ala e mani.
I made a mistake.;mi pakala.
Yes, I have a good idea.;lon. pilin mi li pona.
All roads lead to Rome.;nasin pona li mute.
Do you have children?;sina jo ala jo e jan lili?
Do you speak Chinese?;sina toki ala toki lon toki Sonko?
He handed me the letter and left.;ona li pana e lipu toki tawa mi li tawa weka.
Hello! Good morning!;toki! tenpo suno kama pona!
Bon voyage!;tawa pona!
What's your age?;tenpo pi mute seme la sina sike e suno?
He drank a lot yesterday.;tenpo suno pini la ona li moku e telo nasa mute.
How old are you?;tenpo pi mute seme la sina sike e suno?
I am tall.;mi suli.
I am cold.;mi pilin lete.
I am diabetic.;mi ken ala moku e suwi mute.
I am not ready yet.;tenpo ni la mi ken ala pali.
I am sure.;mi pilin wawa e ni: ni li lon.
I love her so much that I can't leave her.;mi olin e meli. mi ken ala tawa weka tan meli.
I need a job.;mi wile pali.
I think that Juan likes María.;mi pilin e ni: jan Son li olin e jan Mawi.
I want to kiss you.;mi wile pilin e uta sina kepeken uta mi.
I want to tell you a strange thing.;mi wile toki e ijo nasa tawa sina.
I like this dog.;soweli ni li pona tawa mi.
I do not like the rich.;jan pi mani mute li ike tawa mi.
Hey everyone, please listen.;jan ale o kute.
"Honey, quick, quick. There's this website called Tatoeba that's auctioning its sentence collection for a cent each! They've even got special offers like buy 100 sentences and get 1 free! ""Ah great! now people collect sentences as a hobby?! What's the world coming to!""";"jan olin o wawa! mi lukin e tomo Tatowepa. tomo ni li esun e toki tan mani Tento. ona li jo kin e ijo sama ni: sina kama jo e toki mute la sina kama jo kin e toki wan pi mani ala. ""pakala! tenpo ni la jan li kama jo e toki tan musi! ma ali li kama pakala!"""
No country on earth is safe in this nuclear age.;tenpo ni la jan li ken pakala e ma ali.
Shit happens.;ike li kama.
I would like chicken soup.;o pana e waso lon telo seli tawa mi.
I'm cold.;mi pilin lete.
I'm drinking water because I'm thirsty.;mi moku e telo tan ni: mi wile moku e telo.
Kiss my ass.;o pilin e monsi mi kepeken uta sina!
Sadako wanted to say more, but her lips just didn't want to move anymore.;jan Satako li wile toki sin. taso uta ona li ken ala toki.
Do you know if she can speak English?;ona li ken ala ken kepeken e toki Inli?
I am American.;mi jan Mewika.
The wind blows.;kon li kon.
They are gray.;ona mute li pimeja walo.
They wash their hands.;ona mute li telo e luka.
This bed is heavy.;supa lape ni li kiwen.
Please tell him to wait.;o toki e ni tawa ona: ona o awen.
I travel often.;mi tawa mute.
Let's elect Putin once more!;jan Pusin o lawa sin e mi mute!
She has blue eyes.;oko ona li laso.
I don't know where she lives.;mi sona ala e ni: tomo ona li lon seme?
"Do you speak German? ""No, I don't.""";"sina toki ala toki kepeken toki Tosi? ""ala toki."""
No.;ala.
My father works in a factory.;mama mije mi li pali lon tomo pali pi ijo sin.
Muiriel is slandering me!;jan Muli li toki jaki e mi. a!
Let's make our own language so no one will know what we're talking about!;mi mute o pali e toki sin tan ni: jan ala li ken sona e sona pi toki pi mi mute!
He has a lot of money.;ona li jo e mani mute.
Guns don't kill people. People kill people.;ilo li moli ala e jan. jan li moli e jan.
They're washing their hands.;ona mute li telo e luka.
She is poor, but happy.;ona li jo e mani lili. taso ona li pilin pona.
Aron killed Elizabeth.;jan Alon li moli e jan Lisa.
I want to study Hebrew.;mi wile kama sona e toki Iwisi.
This must be changed.;jan li wile ante e ni.
I don't understand this.;mi sona ala e ni.
I dug a pit.;mi pali e lupa lon ma.
I'll do it if they pay me.;ona li pana e mani tawa mi la mi pali.
I go to church every day.;tenpo suno ali la mi lon tomo pi jan sewi.
Did the baby wake up?;jan lili li pini ala pini lape?
She baked me a cake.;ona li pali e pan suwi tawa mi.
What is love?;olin li seme?
No, I didn't write it.;mi sitelen ala e ni.
Do you speak German?;sina toki ala toki lon toki Tosi?
She's a professor.;ona li pana e sona.
He's an Englishman.;ona li jan Inli.
He goes to school by bus.;ona li tawa tomo sona kepeken tomo tawa kulupu.
We're going dancing tonight.;tenpo pimeja ni la mi mute li tawa musi.
Guide us to the straight way.;o tawa e mi mute tawa nasin linja.
Hi.;toki!
I will explain it for you.;mi pana e sona tawa sina.
I plan to work in a brothel.;mi wile pali lon tomo unpa.
Where's the boss?;jan lawa li lon seme?
I don't like bad children.;jan lili li ike la ona li ike tawa mi.
I don't want to be seen with him.;mi wile ala e ni: jan li lukin e mi poka ona.
"The Lord is my shepherd; I shall not want.";jan sewi li lawa e mi li pana e mani tawa mi.
Do you speak Hebrew?;sina toki ala toki e toki Iwisi?
You better buy that book.;sina wile pana e mani tawa lipu toki ni.
Kiss me.;o pilin e uta mi kepeken uta sina.
David Beckham is English.;jan Tewi Peken li jan Inli.
Russians never smile.;jan Losi li musi uta ala.
This is a sentence that has the syllable count of a haiku.;nanpa kalama pi toki ni li sama pi toki Koku.
Although this sentence has no grammatical mistakes, I think it would practically never be used.;sitelen ni li ike ala. taso mi pilin e ni: jan ala li wile kepeken e ona.
The apple does not fall far from the tree.;kili li tawa anpa poka kasi.
I speak Interlingua.;mi toki lon toki Intelinwa.
I'll wait here until she comes.;mi lon ni li awen lon weka ona.
I love you, too.;mi olin kin e sina.
Can you explain the way to me?;o toki e nasin tawa mi!
The mammal is dead.;soweli li moli.
I know your language.;mi sona e toki sina.
If plants and stones are in the water then this will happen: the plants float and the rocks sink.;kasi en kiwen li lon telo la ni li kama: kasi li lon sewi telo. kiwen li lon anpa telo.
I want this television.;mi wile e ilo ni pi sitelen tawa.
My house was ready two months ago.;tenpo tu wan pi sike mun la tomo mi li pini.
We sang and we loved it.;"tenpo pini la mi mute li musi kalama uta; ni li pona tawa mi mute."
If two people are in agreement, one of them is unnecessary.;jan tu li pilin sama la jan wan li namako.
He has the second animal.;ona li jo e soweli tu.
Look at that girl!;o lukin e meli lon ni.
Tell me how you feel.;o toki e pilin sina.
I want to wash my hair.;mi wile pona e linja mi.
We couldn't sleep on account of the noise.;mi mute li lape ala tan kalama.
He likes the music. I like it, too.;"kalama musi li pona tawa ona. ""mi sama."""
When we married my parents gave me this house.;mi tu li kama kulupu mama sin, la mama mije mi li kama jo e tomo ni lon esun li pana e ona tawa mi tu.
It sees me.;ona li lukin e mi.
How are you? Are your previous movements alright?;sina pilin seme? tawa sina pi tenpo pini li pona ala pona?
I'm a little crazy.;mi nasa lili.
You think that people are okay, but I allow one to think that people and all societies are bad. No one wants other people to tolerate their mischief. People give grief to people because their viewpoints vary.;"sina pilin e ni: jan li pona unpa. taso tenpo pini la mi kama sona e jan li pilin e ni: jan en kulupu jan ali li ike li wile ala e ni: jan ante li ken e ike ona; jan li pana e ike tawa jan kepeken nasin mute tan ni."
Do you speak Klingon?;sina ken ala ken toki lon toki Sinan?
Did you talk to your wife?;sina toki ala toki tawa meli sina?
My hand is in warm water.;luka mi li lon telo seli.
He gave them food and money.;ona li pana e moku e mani tawa ona.
Is it love?;ni li olin ala olin?
Do you want soup?;sina wile ala wile e moku telo?
Do you want to sleep?;sina wile ala wile lape?
What do you want to say?;sina wile toki e seme?
What do you want? I want an animal.;"sina wile e seme? ""mi wile e soweli."""
"Tatoeba has no ""Log Out"" button.";"tomo pali Tatowepa li jo ala e ilo ""o pini pali""."
